run,type,module,name,attrname,attrvalue,value,vectime,vecvalue,,,,
General-4-20210519-11:42:46-23088,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-4-20210519-11:42:46-23088,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-4-20210519-11:42:46-23088,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-40-20210519-11:43:06-23310,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.019810000293,0.019810000293,,,,
General-40-20210519-11:43:06-23310,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-40-20210519-11:43:06-23310,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-40-20210519-11:43:06-23310,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-41-20210519-11:43:06-23316,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.020470000311,0.020470000311,,,,
General-41-20210519-11:43:06-23316,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-41-20210519-11:43:06-23316,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-41-20210519-11:43:06-23316,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-30-20210519-11:43:01-23246,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.02140999967,0.02140999967,,,,
General-30-20210519-11:43:01-23246,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-30-20210519-11:43:01-23246,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-30-20210519-11:43:01-23246,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-43-20210519-11:43:07-23331,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.020629999667,0.020629999667,,,,
General-43-20210519-11:43:07-23331,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-43-20210519-11:43:07-23331,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-43-20210519-11:43:07-23331,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-44-20210519-11:43:08-23337,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.021109999714,0.021109999714,,,,
General-44-20210519-11:43:08-23337,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-44-20210519-11:43:08-23337,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-44-20210519-11:43:08-23337,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-45-20210519-11:43:08-23342,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.020310000025,0.020310000025,,,,
General-45-20210519-11:43:08-23342,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-45-20210519-11:43:08-23342,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-45-20210519-11:43:08-23342,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-5-20210519-11:42:46-23090,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.020999999806,0.020999999806,,,,
General-5-20210519-11:42:46-23090,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-5-20210519-11:42:46-23090,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-5-20210519-11:42:46-23090,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-6-20210519-11:42:47-23102,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.021729999895,0.021729999895,,,,
General-6-20210519-11:42:47-23102,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-6-20210519-11:42:47-23102,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-6-20210519-11:42:47-23102,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-7-20210519-11:42:47-23107,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.021169999588,0.021169999588,,,,
General-7-20210519-11:42:47-23107,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-7-20210519-11:42:47-23107,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-7-20210519-11:42:47-23107,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-8-20210519-11:42:48-23114,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.021319999916,0.021319999916,,,,
General-8-20210519-11:42:48-23114,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-8-20210519-11:42:48-23114,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-8-20210519-11:42:48-23114,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-9-20210519-11:42:48-23119,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.021140000291,0.021140000291,,,,
General-9-20210519-11:42:48-23119,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-9-20210519-11:42:48-23119,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-9-20210519-11:42:48-23119,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-46-20210519-11:43:09-23348,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.020870000214,0.020870000214,,,,
General-46-20210519-11:43:09-23348,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-46-20210519-11:43:09-23348,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-46-20210519-11:43:09-23348,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-47-20210519-11:43:10-23353,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.020060000217,0.020060000217,,,,
General-47-20210519-11:43:10-23353,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-47-20210519-11:43:10-23353,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-47-20210519-11:43:10-23353,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-48-20210519-11:43:11-23360,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.020789999955,0.020789999955,,,,
General-48-20210519-11:43:11-23360,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-48-20210519-11:43:11-23360,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-48-20210519-11:43:11-23360,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-2-20210519-11:42:45-23077,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.021190000206,0.021190000206,,,,
General-2-20210519-11:42:45-23077,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-2-20210519-11:42:45-23077,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-2-20210519-11:42:45-23077,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-0-20210519-11:42:43-23061,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.020089999746,0.020089999746,,,,
General-0-20210519-11:42:43-23061,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-0-20210519-11:42:43-23061,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-0-20210519-11:42:43-23061,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-1-20210519-11:42:43-23062,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.020869999982,0.020869999982,,,,
General-1-20210519-11:42:43-23062,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-1-20210519-11:42:43-23062,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-1-20210519-11:42:43-23062,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-10-20210519-11:42:49-23124,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.020540000029,0.020540000029,,,,
General-10-20210519-11:42:49-23124,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-10-20210519-11:42:49-23124,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-10-20210519-11:42:49-23124,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-11-20210519-11:42:50-23129,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.020909999588,0.020909999588,,,,
General-11-20210519-11:42:50-23129,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-11-20210519-11:42:50-23129,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-11-20210519-11:42:50-23129,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-12-20210519-11:42:51-23134,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.02065000017,0.02065000017,,,,
General-12-20210519-11:42:51-23134,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-12-20210519-11:42:51-23134,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-12-20210519-11:42:51-23134,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-13-20210519-11:42:51-23140,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.021120000371,0.021120000371,,,,
General-13-20210519-11:42:51-23140,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-13-20210519-11:42:51-23140,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-13-20210519-11:42:51-23140,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-14-20210519-11:42:52-23146,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.021030000152,0.021030000152,,,,
General-14-20210519-11:42:52-23146,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-14-20210519-11:42:52-23146,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-14-20210519-11:42:52-23146,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-15-20210519-11:42:52-23151,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.021509999616,0.021509999616,,,,
General-15-20210519-11:42:52-23151,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-15-20210519-11:42:52-23151,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-15-20210519-11:42:52-23151,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-16-20210519-11:42:53-23158,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.021720000051,0.021720000051,,,,
General-16-20210519-11:42:53-23158,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-16-20210519-11:42:53-23158,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-16-20210519-11:42:53-23158,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-17-20210519-11:42:53-23163,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.018840000007,0.018840000007,,,,
General-17-20210519-11:42:53-23163,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-17-20210519-11:42:53-23163,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-17-20210519-11:42:53-23163,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-18-20210519-11:42:54-23169,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.019269999905,0.019269999905,,,,
General-18-20210519-11:42:54-23169,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-18-20210519-11:42:54-23169,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-18-20210519-11:42:54-23169,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-19-20210519-11:42:54-23175,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.020949999543,0.020949999543,,,,
General-19-20210519-11:42:54-23175,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-19-20210519-11:42:54-23175,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-19-20210519-11:42:54-23175,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-49-20210519-11:43:11-23365,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.020530000535,0.020530000535,,,,
General-49-20210519-11:43:11-23365,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-49-20210519-11:43:11-23365,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-49-20210519-11:43:11-23365,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-20-20210519-11:42:55-23181,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.020499999958,0.020499999958,,,,
General-20-20210519-11:42:55-23181,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-20-20210519-11:42:55-23181,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-20-20210519-11:42:55-23181,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-21-20210519-11:42:55-23186,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.019689999844,0.019689999844,,,,
General-21-20210519-11:42:55-23186,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-21-20210519-11:42:55-23186,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-21-20210519-11:42:55-23186,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-22-20210519-11:42:56-23193,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.021089999679,0.021089999679,,,,
General-22-20210519-11:42:56-23193,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-22-20210519-11:42:56-23193,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-22-20210519-11:42:56-23193,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-23-20210519-11:42:56-23198,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.020150000204,0.020150000204,,,,
General-23-20210519-11:42:56-23198,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-23-20210519-11:42:56-23198,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-23-20210519-11:42:56-23198,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-24-20210519-11:42:58-23208,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.019990000381,0.019990000381,,,,
General-24-20210519-11:42:58-23208,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-24-20210519-11:42:58-23208,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-24-20210519-11:42:58-23208,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-25-20210519-11:42:58-23210,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.021780000041,0.021780000041,,,,
General-25-20210519-11:42:58-23210,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-25-20210519-11:42:58-23210,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-25-20210519-11:42:58-23210,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-26-20210519-11:42:59-23219,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.021200000515,0.021200000515,,,,
General-26-20210519-11:42:59-23219,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-26-20210519-11:42:59-23219,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-26-20210519-11:42:59-23219,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-27-20210519-11:42:59-23224,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.020500000075,0.020500000075,,,,
General-27-20210519-11:42:59-23224,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-27-20210519-11:42:59-23224,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-27-20210519-11:42:59-23224,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-28-20210519-11:43:00-23230,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.021359999638,0.021359999638,,,,
General-28-20210519-11:43:00-23230,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-28-20210519-11:43:00-23230,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-28-20210519-11:43:00-23230,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-29-20210519-11:43:00-23236,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.020450000276,0.020450000276,,,,
General-29-20210519-11:43:00-23236,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-29-20210519-11:43:00-23236,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-29-20210519-11:43:00-23236,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-3-20210519-11:42:45-23079,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.021569999724,0.021569999724,,,,
General-3-20210519-11:42:45-23079,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-3-20210519-11:42:45-23079,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-3-20210519-11:42:45-23079,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-87-20210519-11:43:32-23576,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.020790000187,0.020790000187,,,,
General-87-20210519-11:43:32-23576,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-87-20210519-11:43:32-23576,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-87-20210519-11:43:32-23576,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-75-20210519-11:43:25-23510,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.021660000176,0.021660000176,,,,
General-75-20210519-11:43:25-23510,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-75-20210519-11:43:25-23510,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-75-20210519-11:43:25-23510,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-76-20210519-11:43:26-23516,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.020969999695,0.020969999695,,,,
General-76-20210519-11:43:26-23516,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-76-20210519-11:43:26-23516,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-76-20210519-11:43:26-23516,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-77-20210519-11:43:26-23521,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.021109999947,0.021109999947,,,,
General-77-20210519-11:43:26-23521,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-77-20210519-11:43:26-23521,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-77-20210519-11:43:26-23521,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-78-20210519-11:43:27-23527,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.021550000038,0.021550000038,,,,
General-78-20210519-11:43:27-23527,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-78-20210519-11:43:27-23527,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-78-20210519-11:43:27-23527,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-79-20210519-11:43:27-23532,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.020839999987,0.020839999987,,,,
General-79-20210519-11:43:27-23532,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-79-20210519-11:43:27-23532,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-79-20210519-11:43:27-23532,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-80-20210519-11:43:28-23538,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.021410000368,0.021410000368,,,,
General-80-20210519-11:43:28-23538,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-80-20210519-11:43:28-23538,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-80-20210519-11:43:28-23538,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-81-20210519-11:43:28-23543,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.019090000398,0.019090000398,,,,
General-81-20210519-11:43:28-23543,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-81-20210519-11:43:28-23543,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-81-20210519-11:43:28-23543,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-82-20210519-11:43:29-23549,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.020589999712,0.020589999712,,,,
General-82-20210519-11:43:29-23549,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-82-20210519-11:43:29-23549,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-82-20210519-11:43:29-23549,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-83-20210519-11:43:29-23554,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.021270000349,0.021270000349,,,,
General-83-20210519-11:43:29-23554,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-83-20210519-11:43:29-23554,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-83-20210519-11:43:29-23554,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-84-20210519-11:43:30-23560,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.019710000345,0.019710000345,,,,
General-84-20210519-11:43:30-23560,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-84-20210519-11:43:30-23560,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-84-20210519-11:43:30-23560,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-85-20210519-11:43:30-23566,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.020229999881,0.020229999881,,,,
General-85-20210519-11:43:30-23566,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-85-20210519-11:43:30-23566,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-85-20210519-11:43:30-23566,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-86-20210519-11:43:31-23571,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.020370000248,0.020370000248,,,,
General-86-20210519-11:43:31-23571,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-86-20210519-11:43:31-23571,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-86-20210519-11:43:31-23571,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-74-20210519-11:43:25-23505,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.020830000259,0.020830000259,,,,
General-74-20210519-11:43:25-23505,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-74-20210519-11:43:25-23505,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-74-20210519-11:43:25-23505,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-88-20210519-11:43:32-23585,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.021410000019,0.021410000019,,,,
General-88-20210519-11:43:32-23585,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-88-20210519-11:43:32-23585,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-88-20210519-11:43:32-23585,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-89-20210519-11:43:33-23590,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.021769999734,0.021769999734,,,,
General-89-20210519-11:43:33-23590,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-89-20210519-11:43:33-23590,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-89-20210519-11:43:33-23590,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-90-20210519-11:43:33-23595,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.020769999686,0.020769999686,,,,
General-90-20210519-11:43:33-23595,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-90-20210519-11:43:33-23595,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-90-20210519-11:43:33-23595,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-91-20210519-11:43:34-23600,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.020110000131,0.020110000131,,,,
General-91-20210519-11:43:34-23600,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-91-20210519-11:43:34-23600,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-91-20210519-11:43:34-23600,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-92-20210519-11:43:34-23605,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.020499999609,0.020499999609,,,,
General-92-20210519-11:43:34-23605,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-92-20210519-11:43:34-23605,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-92-20210519-11:43:34-23605,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-93-20210519-11:43:35-23611,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.021059999566,0.021059999566,,,,
General-93-20210519-11:43:35-23611,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-93-20210519-11:43:35-23611,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-93-20210519-11:43:35-23611,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-94-20210519-11:43:35-23616,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.020160000279,0.020160000279,,,,
General-94-20210519-11:43:35-23616,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-94-20210519-11:43:35-23616,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-94-20210519-11:43:35-23616,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
