run,type,module,name,attrname,attrvalue,value,vectime,vecvalue,,,,
General-36-20210519-12:18:36-24922,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-36-20210519-12:18:36-24922,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-36-20210519-12:18:36-24922,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-24-20210519-12:18:29-24839,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.021050000304,0.021050000304,,,,
General-24-20210519-12:18:29-24839,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-24-20210519-12:18:29-24839,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-24-20210519-12:18:29-24839,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-38-20210519-12:18:38-24932,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.019930000274,0.019930000274,,,,
General-38-20210519-12:18:38-24932,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-38-20210519-12:18:38-24932,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-38-20210519-12:18:38-24932,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-39-20210519-12:18:38-24937,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.020170000123,0.020170000123,,,,
General-39-20210519-12:18:38-24937,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-39-20210519-12:18:38-24937,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-39-20210519-12:18:38-24937,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-40-20210519-12:18:39-24943,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.019489999602,0.019489999602,,,,
General-40-20210519-12:18:39-24943,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-40-20210519-12:18:39-24943,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-40-20210519-12:18:39-24943,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-41-20210519-12:18:39-24948,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.019319999937,0.019319999937,,,,
General-41-20210519-12:18:39-24948,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-41-20210519-12:18:39-24948,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-41-20210519-12:18:39-24948,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-42-20210519-12:18:40-24953,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.020890000017,0.020890000017,,,,
General-42-20210519-12:18:40-24953,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-42-20210519-12:18:40-24953,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-42-20210519-12:18:40-24953,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-43-20210519-12:18:40-24958,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.020020000378,0.020020000378,,,,
General-43-20210519-12:18:40-24958,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-43-20210519-12:18:40-24958,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-43-20210519-12:18:40-24958,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-44-20210519-12:18:41-24963,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.021580000382,0.021580000382,,,,
General-44-20210519-12:18:41-24963,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-44-20210519-12:18:41-24963,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-44-20210519-12:18:41-24963,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-45-20210519-12:18:41-24968,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.020319999984,0.020319999984,,,,
General-45-20210519-12:18:41-24968,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-45-20210519-12:18:41-24968,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-45-20210519-12:18:41-24968,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-46-20210519-12:18:42-24973,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.019820000252,0.019820000252,,,,
General-46-20210519-12:18:42-24973,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-46-20210519-12:18:42-24973,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-46-20210519-12:18:42-24973,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-47-20210519-12:18:42-24978,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.020480000271,0.020480000271,,,,
General-47-20210519-12:18:42-24978,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-47-20210519-12:18:42-24978,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-47-20210519-12:18:42-24978,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-48-20210519-12:18:43-24983,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.019940000235,0.019940000235,,,,
General-48-20210519-12:18:43-24983,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-48-20210519-12:18:43-24983,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-48-20210519-12:18:43-24983,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-6-20210519-12:18:18-24741,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.020490000115,0.020490000115,,,,
General-6-20210519-12:18:18-24741,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-6-20210519-12:18:18-24741,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-6-20210519-12:18:18-24741,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-0-20210519-12:18:15-24706,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.018580000239,0.018580000239,,,,
General-0-20210519-12:18:15-24706,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-0-20210519-12:18:15-24706,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-0-20210519-12:18:15-24706,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-1-20210519-12:18:15-24707,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.021239999889,0.021239999889,,,,
General-1-20210519-12:18:15-24707,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-1-20210519-12:18:15-24707,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-1-20210519-12:18:15-24707,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-10-20210519-12:18:21-24763,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.020029999639,0.020029999639,,,,
General-10-20210519-12:18:21-24763,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-10-20210519-12:18:21-24763,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-10-20210519-12:18:21-24763,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-11-20210519-12:18:21-24768,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.020849999713,0.020849999713,,,,
General-11-20210519-12:18:21-24768,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-11-20210519-12:18:21-24768,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-11-20210519-12:18:21-24768,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-12-20210519-12:18:22-24773,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.020339999555,0.020339999555,,,,
General-12-20210519-12:18:22-24773,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-12-20210519-12:18:22-24773,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-12-20210519-12:18:22-24773,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-13-20210519-12:18:22-24778,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.019849999666,0.019849999666,,,,
General-13-20210519-12:18:22-24778,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-13-20210519-12:18:22-24778,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-13-20210519-12:18:22-24778,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-14-20210519-12:18:23-24783,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.020239999725,0.020239999725,,,,
General-14-20210519-12:18:23-24783,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-14-20210519-12:18:23-24783,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-14-20210519-12:18:23-24783,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-15-20210519-12:18:23-24788,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.020899999628,0.020899999628,,,,
General-15-20210519-12:18:23-24788,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-15-20210519-12:18:23-24788,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-15-20210519-12:18:23-24788,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-2-20210519-12:18:16-24720,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.020220000387,0.020220000387,,,,
General-2-20210519-12:18:16-24720,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-2-20210519-12:18:16-24720,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-2-20210519-12:18:16-24720,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-3-20210519-12:18:16-24725,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.021369999715,0.021369999715,,,,
General-3-20210519-12:18:16-24725,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-3-20210519-12:18:16-24725,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-3-20210519-12:18:16-24725,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-4-20210519-12:18:17-24731,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.019929999809,0.019929999809,,,,
General-4-20210519-12:18:17-24731,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-4-20210519-12:18:17-24731,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-4-20210519-12:18:17-24731,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-5-20210519-12:18:17-24736,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.019269999906,0.019269999906,,,,
General-5-20210519-12:18:17-24736,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-5-20210519-12:18:17-24736,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-5-20210519-12:18:17-24736,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-49-20210519-12:18:43-24988,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.018520000015,0.018520000015,,,,
General-49-20210519-12:18:43-24988,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-49-20210519-12:18:43-24988,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-49-20210519-12:18:43-24988,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-7-20210519-12:18:19-24746,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.021099999987,0.021099999987,,,,
General-7-20210519-12:18:19-24746,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-7-20210519-12:18:19-24746,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-7-20210519-12:18:19-24746,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-8-20210519-12:18:19-24752,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.021459999934,0.021459999934,,,,
General-8-20210519-12:18:19-24752,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-8-20210519-12:18:19-24752,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-8-20210519-12:18:19-24752,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-9-20210519-12:18:20-24757,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.020910000403,0.020910000403,,,,
General-9-20210519-12:18:20-24757,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-9-20210519-12:18:20-24757,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-9-20210519-12:18:20-24757,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-16-20210519-12:18:24-24793,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.020859999673,0.020859999673,,,,
General-16-20210519-12:18:24-24793,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-16-20210519-12:18:24-24793,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-16-20210519-12:18:24-24793,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-17-20210519-12:18:24-24798,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.019190000112,0.019190000112,,,,
General-17-20210519-12:18:24-24798,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-17-20210519-12:18:24-24798,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-17-20210519-12:18:24-24798,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-18-20210519-12:18:25-24807,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.019429999959,0.019429999959,,,,
General-18-20210519-12:18:25-24807,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-18-20210519-12:18:25-24807,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-18-20210519-12:18:25-24807,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-19-20210519-12:18:25-24812,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.021639999675,0.021639999675,,,,
General-19-20210519-12:18:25-24812,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-19-20210519-12:18:25-24812,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-19-20210519-12:18:25-24812,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-20-20210519-12:18:27-24818,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.019469999914,0.019469999914,,,,
General-20-20210519-12:18:27-24818,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-20-20210519-12:18:27-24818,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-20-20210519-12:18:27-24818,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-21-20210519-12:18:27-24823,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.019319999704,0.019319999704,,,,
General-21-20210519-12:18:27-24823,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-21-20210519-12:18:27-24823,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-21-20210519-12:18:27-24823,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-22-20210519-12:18:28-24828,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.021219999621,0.021219999621,,,,
General-22-20210519-12:18:28-24828,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-22-20210519-12:18:28-24828,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-22-20210519-12:18:28-24828,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-23-20210519-12:18:28-24833,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.020249999801,0.020249999801,,,,
General-23-20210519-12:18:28-24833,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-23-20210519-12:18:28-24833,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-23-20210519-12:18:28-24833,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-87-20210519-12:19:02-25181,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.020760000075,0.020760000075,,,,
General-87-20210519-12:19:02-25181,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-87-20210519-12:19:02-25181,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-87-20210519-12:19:02-25181,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-75-20210519-12:18:56-25120,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.021629999832,0.021629999832,,,,
General-75-20210519-12:18:56-25120,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-75-20210519-12:18:56-25120,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-75-20210519-12:18:56-25120,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-76-20210519-12:18:56-25125,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.020869999632,0.020869999632,,,,
General-76-20210519-12:18:56-25125,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-76-20210519-12:18:56-25125,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-76-20210519-12:18:56-25125,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-77-20210519-12:18:57-25130,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.021050000071,0.021050000071,,,,
General-77-20210519-12:18:57-25130,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-77-20210519-12:18:57-25130,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-77-20210519-12:18:57-25130,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-78-20210519-12:18:57-25135,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.020439999966,0.020439999966,,,,
General-78-20210519-12:18:57-25135,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-78-20210519-12:18:57-25135,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-78-20210519-12:18:57-25135,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-79-20210519-12:18:58-25141,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.020720000236,0.020720000236,,,,
General-79-20210519-12:18:58-25141,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-79-20210519-12:18:58-25141,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-79-20210519-12:18:58-25141,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-80-20210519-12:18:58-25146,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.021070000341,0.021070000341,,,,
General-80-20210519-12:18:58-25146,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-80-20210519-12:18:58-25146,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-80-20210519-12:18:58-25146,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-81-20210519-12:18:59-25151,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.019170000308,0.019170000308,,,,
General-81-20210519-12:18:59-25151,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-81-20210519-12:18:59-25151,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-81-20210519-12:18:59-25151,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-82-20210519-12:18:59-25156,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.01753000016,0.01753000016,,,,
General-82-20210519-12:18:59-25156,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-82-20210519-12:18:59-25156,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-82-20210519-12:18:59-25156,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-83-20210519-12:19:00-25161,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.021230000394,0.021230000394,,,,
General-83-20210519-12:19:00-25161,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-83-20210519-12:19:00-25161,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-83-20210519-12:19:00-25161,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-84-20210519-12:19:00-25166,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.018680000303,0.018680000303,,,,
General-84-20210519-12:19:00-25166,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-84-20210519-12:19:00-25166,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-84-20210519-12:19:00-25166,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-85-20210519-12:19:01-25171,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.020599999904,0.020599999904,,,,
General-85-20210519-12:19:01-25171,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-85-20210519-12:19:01-25171,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-85-20210519-12:19:01-25171,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-86-20210519-12:19:01-25176,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.019250000335,0.019250000335,,,,
General-86-20210519-12:19:01-25176,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-86-20210519-12:19:01-25176,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-86-20210519-12:19:01-25176,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-74-20210519-12:18:55-25114,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.020480000388,0.020480000388,,,,
General-74-20210519-12:18:55-25114,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-74-20210519-12:18:55-25114,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-74-20210519-12:18:55-25114,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-88-20210519-12:19:02-25186,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.019860000323,0.019860000323,,,,
General-88-20210519-12:19:02-25186,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-88-20210519-12:19:02-25186,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-88-20210519-12:19:02-25186,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-89-20210519-12:19:03-25192,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.021079999718,0.021079999718,,,,
General-89-20210519-12:19:03-25192,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-89-20210519-12:19:03-25192,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-89-20210519-12:19:03-25192,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-90-20210519-12:19:04-25197,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.018970000415,0.018970000415,,,,
General-90-20210519-12:19:04-25197,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-90-20210519-12:19:04-25197,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-90-20210519-12:19:04-25197,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-91-20210519-12:19:04-25203,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.019080000437,0.019080000437,,,,
General-91-20210519-12:19:04-25203,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-91-20210519-12:19:04-25203,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-91-20210519-12:19:04-25203,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-92-20210519-12:19:05-25208,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.021229999579,0.021229999579,,,,
General-92-20210519-12:19:05-25208,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-92-20210519-12:19:05-25208,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-92-20210519-12:19:05-25208,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-93-20210519-12:19:05-25213,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.020189999577,0.020189999577,,,,
General-93-20210519-12:19:05-25213,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-93-20210519-12:19:05-25213,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-93-20210519-12:19:05-25213,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-94-20210519-12:19:06-25218,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.019040000017,0.019040000017,,,,
General-94-20210519-12:19:06-25218,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-94-20210519-12:19:06-25218,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-94-20210519-12:19:06-25218,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-95-20210519-12:19:06-25223,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.021290000036,0.021290000036,,,,
General-95-20210519-12:19:06-25223,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-95-20210519-12:19:06-25223,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-95-20210519-12:19:06-25223,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-96-20210519-12:19:07-25228,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.019819999902,0.019819999902,,,,
General-96-20210519-12:19:07-25228,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-96-20210519-12:19:07-25228,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-96-20210519-12:19:07-25228,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
